Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,MA_7,MA_20,MA_50,MA_200,EMA_20,Volatility_20,BB_Upper,BB_Lower,BB_Width,Price_Range,Vol_MA_20,Vol_Ratio,RSI,Momentum_10,Momentum_30,Year,Month,Quarter,DayOfWeek,Golden_Cross,Death_Cross,Next_Day_Return,Price_Up
2020-06-26,758.73,769.82,740.08,750.0,16317681,NFLX,0.0,750.0,750.0,693.9658000000001,493.83775,741.604608666101,0.0,750.0,750.0,0.0,29.74000000000001,16160852.1,1.0097042469685122,,0.0,84.51999999999998,2020,6,2,4,0,0,0.0,0
2020-06-29,754.58,769.75,746.49,750.0,7225872,NFLX,0.0,750.0,750.0,699.7992000000002,495.2422,742.4041697455199,0.0,750.0,750.0,0.0,23.25999999999999,15460711.45,0.4673699540521468,,0.0,46.139999999999986,2020,6,2,0,0,0,0.0,0
2020-06-30,748.08,763.98,744.31,750.0,16380190,NFLX,0.0,750.0,750.0,703.2964000000002,496.655,743.1275821507085,0.0,750.0,750.0,0.0,19.670000000000073,15964677.25,1.0260270059640573,,0.0,52.98000000000002,2020,6,2,1,0,0,0.0,0
2020-07-01,751.63,763.39,738.51,750.0,12049867,NFLX,0.0,750.0,750.0,706.3778000000001,498.0991,743.7820981363553,0.0,750.0,750.0,0.0,24.879999999999995,15341489.0,0.785443120938261,,0.0,59.110000000000014,2020,7,3,2,0,0,0.0,0
2020-07-02,752.9,762.47,737.25,750.0,11998934,NFLX,0.0,750.0,750.0,708.9630000000001,499.5263,744.3742792662263,0.0,750.0,750.0,0.0,25.220000000000027,14749375.05,0.813521519340577,,0.0,41.84000000000003,2020,7,3,3,0,0,0.0,0
2020-07-03,742.41,753.15,732.62,750.0,4245749,NFLX,0.0,750.0,750.0,711.6906000000001,500.9588,744.9100621932523,0.0,750.0,750.0,0.0,20.529999999999973,14396513.75,0.2949150797011533,,0.0,29.799999999999955,2020,7,3,4,0,0,0.0,0
2020-07-06,750.8,756.26,741.56,750.0,22004157,NFLX,0.0,750.0,750.0,714.498,502.33855000000005,745.3948181748474,0.0,750.0,750.0,0.0,14.700000000000045,14691649.3,1.4977322525660886,,0.0,0.0,2020,7,3,0,0,0,0.0,0
2020-07-07,753.77,762.1,735.54,750.0,21195396,NFLX,0.0,750.0,750.0,717.2038,503.71585,745.8334069201001,0.0,750.0,750.0,0.0,26.56000000000006,15295095.95,1.3857641736467825,,0.0,0.0,2020,7,3,1,0,0,0.0,0
2020-07-08,744.01,761.54,739.59,750.0,18046402,NFLX,0.0,750.0,750.0,719.7942000000002,505.08885000000004,746.2302253086619,0.0,750.0,750.0,0.0,21.949999999999932,15625539.35,1.154929861669063,,0.0,0.0,2020,7,3,2,0,0,0.0,0
2020-07-09,755.05,765.12,740.01,750.0,11237881,NFLX,0.0,750.0,750.0,722.1792000000002,506.48440000000005,746.5892514697417,0.0,750.0,750.0,0.0,25.110000000000014,15766892.8,0.7127517858179386,,0.0,0.0,2020,7,3,3,0,0,0.0,0
2020-07-10,751.51,757.46,737.26,750.0,22796183,NFLX,0.0,750.0,750.0,723.9798000000001,507.8864,746.9140846630996,0.0,750.0,750.0,0.0,20.200000000000045,16008942.8,1.423965547556332,,0.0,0.0,2020,7,3,4,0,0,0.0,0
2020-07-13,758.14,759.02,733.17,750.0,19493750,NFLX,0.0,750.0,750.0,725.8052,509.2761,747.207981361852,0.0,750.0,750.0,0.0,25.850000000000023,16114604.05,1.2096946310014982,,0.0,0.0,2020,7,3,0,0,0,0.0,0
2020-07-14,741.76,759.68,727.47,750.0,6726904,NFLX,0.0,750.0,750.0,727.8358000000001,510.75805,747.4738878988185,0.0,750.0,750.0,0.0,32.20999999999992,15274519.1,0.4404003789553021,,0.0,0.0,2020,7,3,1,0,0,0.0,0
2020-07-15,745.78,755.89,744.12,750.0,17459536,NFLX,0.0,750.0,750.0,730.2346000000001,512.3106,747.7144700036929,0.0,750.0,750.0,0.0,11.769999999999982,15019682.1,1.1624437776882108,,0.0,0.0,2020,7,3,2,0,0,0.0,0
2020-07-16,751.83,765.83,736.74,750.0,18387558,NFLX,0.0,750.0,750.0,732.811,513.83065,747.9321395271508,0.0,750.0,750.0,0.0,29.090000000000032,15764870.45,1.1663627721089203,,0.0,0.0,2020,7,3,3,0,0,0.0,0
2020-07-17,746.34,751.18,730.7,750.0,12921625,NFLX,0.0,750.0,750.0,735.3714000000001,515.3458,748.1290786198031,0.0,750.0,750.0,0.0,20.479999999999905,15492243.7,0.8340706001158503,,0.0,0.0,2020,7,3,4,0,0,0.0,0
2020-07-20,753.86,765.19,739.54,750.0,20569731,NFLX,0.0,750.0,750.0,737.415,516.87345,748.3072616083932,0.0,750.0,750.0,0.0,25.65000000000009,15423933.75,1.3336241800182784,,0.0,0.0,2020,7,3,0,0,0,0.0,0
2020-07-21,754.66,772.47,736.78,750.0,8910838,NFLX,0.0,750.0,750.0,739.5804,518.40365,748.4684747885462,0.0,750.0,750.0,0.0,35.690000000000055,15127631.2,0.5890438418408825,,0.0,0.0,2020,7,3,1,0,0,0.0,0
2020-07-22,742.85,753.89,724.9,750.0,21170412,NFLX,0.0,750.0,750.0,741.6568000000001,519.9204,748.6143343324942,0.0,750.0,750.0,0.0,28.99000000000001,15576908.1,1.3590894845171488,,0.0,0.0,2020,7,3,2,0,0,0.0,0
2020-07-23,750.25,759.49,737.07,750.0,20812427,NFLX,0.0,750.0,750.0,743.7122,521.46715,748.7463024913043,0.0,750.0,750.0,0.0,22.41999999999996,15497554.65,1.3429490955206924,,0.0,0.0,2020,7,3,3,0,0,0.0,0
2020-07-24,750.16,752.56,741.04,750.0,5189568,NFLX,0.0,750.0,750.0,745.4026000000001,523.0550499999999,748.8657022540373,0.0,750.0,750.0,0.0,11.519999999999982,14941149.0,0.3473339299407295,,0.0,0.0,2020,7,3,4,0,0,0.0,0
2020-07-27,747.65,762.01,738.86,750.0,23711956,NFLX,0.0,750.0,750.0,746.3254000000001,524.63705,748.9737306107957,0.0,750.0,750.0,0.0,23.149999999999977,15765453.2,1.5040453134579095,,0.0,0.0,2020,7,3,0,0,0,0.0,0
2020-07-28,757.79,768.56,737.67,750.0,3647122,NFLX,0.0,750.0,750.0,747.385,526.2691,749.0714705526246,0.0,750.0,750.0,0.0,30.889999999999986,15128799.8,0.24107146952926164,,0.0,0.0,2020,7,3,1,0,0,0.0,0
2020-07-29,755.9,764.04,739.3,750.0,6782164,NFLX,0.0,750.0,750.0,748.5672,527.88555,749.1599019285652,0.0,750.0,750.0,0.0,24.74000000000001,14865414.65,0.45623779488720817,,0.0,0.0,2020,7,3,2,0,0,0.0,0
2020-07-30,753.55,763.73,748.63,750.0,4761331,NFLX,0.0,750.0,750.0,749.4040000000001,529.5852,749.2399112687019,0.0,750.0,750.0,0.0,15.100000000000023,14503534.5,0.3282876322319915,,0.0,0.0,2020,7,3,3,0,0,0.0,0
2020-07-31,753.86,770.83,738.04,750.0,21654545,NFLX,0.0,750.0,750.0,750.0,531.2418,749.3123006716827,0.0,750.0,750.0,0.0,32.79000000000008,15373974.3,1.4085196564950677,,0.0,0.0,2020,7,3,4,0,0,0.0,0
2020-08-03,749.31,754.28,735.22,750.0,22670186,NFLX,0.0,750.0,750.0,750.0,532.88005,749.3777958458081,0.0,750.0,750.0,0.0,19.059999999999945,15407275.75,1.4713948375980743,,0.0,0.0,2020,8,3,0,0,0,0.0,0
2020-08-04,757.58,758.75,735.63,750.0,3315315,NFLX,0.0,750.0,750.0,750.0,534.50985,749.4370533843027,0.0,750.0,750.0,0.0,23.120000000000005,14513271.7,0.22843333112822523,,0.0,0.0,2020,8,3,1,0,0,0.0,0
2020-08-05,753.5,769.84,739.49,750.0,11539202,NFLX,0.0,750.0,750.0,750.0,536.09735,749.4906673477025,0.0,750.0,750.0,0.0,30.350000000000023,14187911.7,0.8133122226860209,,0.0,0.0,2020,8,3,2,0,0,0.0,0
2020-08-06,754.12,765.32,744.92,750.0,12109500,NFLX,0.0,750.0,750.0,750.0,537.6093,749.5391752193499,0.0,750.0,750.0,0.0,20.40000000000009,14231492.65,0.8508945827267107,,0.0,0.0,2020,8,3,3,0,0,0.0,0
2020-08-07,756.51,773.44,734.96,750.0,16665033,NFLX,0.0,750.0,750.0,750.0,539.0750499999999,749.5830632936976,0.0,750.0,750.0,0.0,38.48000000000002,13924935.15,1.1967763454898388,,0.0,0.0,2020,8,3,4,0,0,0.0,0
2020-08-10,745.93,761.5,739.98,750.0,6959015,NFLX,0.0,750.0,750.0,750.0,540.63685,749.6227715514407,0.0,750.0,750.0,0.0,21.519999999999982,13298198.4,0.5233050967264858,,0.0,0.0,2020,8,3,0,0,0,0.0,0
2020-08-11,755.53,770.97,731.63,750.0,14061060,NFLX,0.0,750.0,750.0,750.0,542.2637,749.6586980703511,0.0,750.0,750.0,0.0,39.34000000000003,13664906.2,1.028990597827887,,0.0,0.0,2020,8,3,1,0,0,0.0,0
2020-08-12,744.51,758.48,733.39,750.0,5214979,NFLX,0.0,750.0,750.0,750.0,543.9231500000001,749.691203016032,0.0,750.0,750.0,0.0,25.090000000000032,13052678.35,0.3995332498176514,,0.0,0.0,2020,8,3,2,0,0,0.0,0
2020-08-13,747.22,764.25,742.45,750.0,23183067,NFLX,0.0,750.0,750.0,750.0,545.58485,749.7206122526004,0.0,750.0,750.0,0.0,21.799999999999955,13292453.8,1.7440773049743457,,0.0,0.0,2020,8,3,3,0,0,0.0,0
2020-08-14,747.04,767.18,734.44,750.0,10354292,NFLX,0.0,750.0,750.0,750.0,547.22625,749.7472206094956,0.0,750.0,750.0,0.0,32.739999999999895,13164087.15,0.7865560203314211,,0.0,0.0,2020,8,3,4,0,0,0.0,0
2020-08-17,758.61,769.79,741.4,750.0,15800652,NFLX,0.0,750.0,750.0,750.0,548.9047,749.7712948371627,0.0,750.0,750.0,0.0,28.389999999999986,12925633.2,1.2224276950702888,,0.0,0.0,2020,8,3,0,0,0,0.0,0
2020-08-18,756.42,760.46,734.94,750.0,4836082,NFLX,0.0,750.0,750.0,750.0,550.5781,749.7930762812425,0.0,750.0,750.0,0.0,25.519999999999982,12721895.4,0.38013848156619806,,0.0,0.0,2020,8,3,1,0,0,0.0,0
2020-08-19,753.62,759.24,744.61,750.0,5237699,NFLX,0.0,750.0,750.0,750.0,552.28935,749.8127833020766,0.0,750.0,750.0,0.0,14.629999999999995,11925259.75,0.4392104750590443,,0.0,0.0,2020,8,3,2,0,0,0.0,0
2020-08-20,754.09,758.44,732.19,750.0,18938126,NFLX,0.0,750.0,750.0,750.0,554.03135,749.8306134637836,0.0,750.0,750.0,0.0,26.25,11831544.7,1.6006469552534421,,0.0,0.0,2020,8,3,3,0,0,0.0,0
2020-08-21,751.12,756.32,746.6,750.0,24235650,NFLX,0.0,750.0,750.0,750.0,555.83865,749.8467455148518,0.0,750.0,750.0,0.0,9.720000000000027,12783848.8,1.895802303293825,,0.0,0.0,2020,8,3,4,0,0,0.0,0
2020-08-24,758.05,764.38,734.82,750.0,4813065,NFLX,0.0,750.0,750.0,750.0,557.6885500000001,749.8613411801041,0.0,750.0,750.0,0.0,29.559999999999945,11838904.25,0.4065464926789994,,0.0,0.0,2020,8,3,0,0,0,0.0,0
2020-08-25,749.93,760.74,746.92,750.0,24734377,NFLX,0.0,750.0,750.0,750.0,559.5980000000001,749.874546781999,0.0,750.0,750.0,0.0,13.82000000000005,12893267.0,1.9183948490324445,,0.0,0.0,2020,8,3,1,0,0,0.0,0
2020-08-26,747.85,761.33,735.48,750.0,10395511,NFLX,0.0,750.0,750.0,750.0,561.5499,749.886494707523,0.0,750.0,750.0,0.0,25.850000000000023,13073934.35,0.7951325684911368,,0.0,0.0,2020,8,3,2,0,0,0.0,0
2020-08-27,743.93,758.43,738.24,750.0,24364497,NFLX,0.0,750.0,750.0,750.0,563.46315,749.8973047353779,0.0,750.0,750.0,0.0,20.18999999999994,14054092.65,1.733622910191929,,0.0,0.0,2020,8,3,3,0,0,0.0,0
2020-08-28,755.15,767.06,737.0,750.0,18968063,NFLX,0.0,750.0,750.0,750.0,565.4177,749.9070852367705,0.0,750.0,750.0,0.0,30.059999999999945,13919768.55,1.3626708613628493,,0.0,0.0,2020,8,3,4,0,0,0.0,0
2020-08-31,754.22,756.45,747.56,750.0,11472761,NFLX,0.0,750.0,750.0,750.0,567.27145,749.91593426184,0.0,750.0,750.0,0.0,8.8900000000001,13359897.3,0.8587461970983863,,0.0,0.0,2020,8,3,0,0,0,0.0,0
2020-09-01,747.92,752.33,731.49,750.0,24755450,NFLX,0.0,750.0,750.0,750.0,569.10775,749.9239405226172,0.0,750.0,750.0,0.0,20.840000000000032,14431904.05,1.7153280616496338,,0.0,0.0,2020,9,3,1,0,0,0.0,0
2020-09-02,741.45,753.84,726.09,750.0,23749378,NFLX,0.0,750.0,750.0,750.0,570.93945,749.9311842823679,0.0,750.0,750.0,0.0,27.75,15042412.85,1.5788276945210955,,0.0,0.0,2020,9,3,2,0,0,0.0,0
2020-09-03,756.1,766.26,740.12,750.0,9166994,NFLX,0.0,750.0,750.0,750.0,572.81045,749.9377381602376,0.0,750.0,750.0,0.0,26.139999999999986,14895287.55,0.6154291395334627,,0.0,0.0,2020,9,3,3,0,0,0.0,0
2020-09-04,741.21,754.6,724.13,750.0,7172060,NFLX,0.0,750.0,750.0,750.0,574.6555999999999,749.9436678592626,0.0,750.0,750.0,0.0,30.470000000000027,14420638.9,0.4973468963292604,,0.0,0.0,2020,9,3,4,0,0,0.0,0
2020-09-07,753.67,759.54,734.78,750.0,19856163,NFLX,0.0,750.0,750.0,750.0,576.52795,749.9490328250472,0.0,750.0,750.0,0.0,24.75999999999999,15065496.3,1.317989305138258,,0.0,0.0,2020,9,3,0,0,0,0.0,0
2020-09-08,758.46,766.51,748.24,750.0,13342588,NFLX,0.0,750.0,750.0,750.0,578.3983000000001,749.9538868417094,0.0,750.0,750.0,0.0,18.269999999999982,15029572.7,0.8877556445766419,,0.0,0.0,2020,9,3,1,0,0,0.0,0
2020-09-09,748.88,765.36,747.71,750.0,11136537,NFLX,0.0,750.0,750.0,750.0,580.16605,749.9582785710704,0.0,750.0,750.0,0.0,17.649999999999977,15325650.6,0.7266599827089886,,0.0,0.0,2020,9,3,2,0,0,0.0,0
2020-09-10,745.23,751.0,733.33,750.0,23746627,NFLX,0.0,750.0,750.0,750.0,581.9412,749.9622520404923,0.0,750.0,750.0,0.0,17.66999999999996,15353828.6,1.54662577124249,,0.0,0.0,2020,9,3,3,0,0,0.0,0
2020-09-11,753.69,766.19,747.87,750.0,8969677,NFLX,0.0,750.0,750.0,750.0,583.6697,749.965847084255,0.0,750.0,750.0,0.0,18.32000000000005,15284597.85,0.586844160901492,,0.0,0.0,2020,9,3,4,0,0,0.0,0
2020-09-14,755.71,768.6,741.06,750.0,18505393,NFLX,0.0,750.0,750.0,750.0,585.43265,749.9690997428974,0.0,750.0,750.0,0.0,27.540000000000077,15419834.9,1.2001031865782168,,0.0,0.0,2020,9,3,0,0,0,0.0,0
2020-09-15,750.84,765.98,736.11,750.0,20745626,NFLX,0.0,750.0,750.0,750.0,587.2003,749.9720426245262,0.0,750.0,750.0,0.0,29.870000000000005,16215312.1,1.27938493394771,,0.0,0.0,2020,9,3,1,0,0,0.0,0
2020-09-16,758.41,776.14,743.89,750.0,13799520,NFLX,0.0,750.0,750.0,750.0,588.89405,749.9747052317142,0.0,750.0,750.0,0.0,32.25,16643403.15,0.8291285066900516,,0.0,0.0,2020,9,3,2,0,0,0.0,0
2020-09-17,741.93,751.11,735.11,750.0,18990677,NFLX,0.0,750.0,750.0,750.0,590.6193499999999,749.9771142572653,0.0,750.0,750.0,0.0,16.0,16646030.7,1.1408531764872931,,0.0,0.0,2020,9,3,3,0,0,0.0,0
2020-09-18,750.09,753.6,749.05,750.0,23713858,NFLX,0.0,750.0,750.0,750.0,592.2673,749.9792938518115,0.0,750.0,750.0,0.0,4.550000000000068,16619941.1,1.4268316510459835,,0.0,0.0,2020,9,3,4,0,0,0.0,0
2020-09-21,753.93,770.72,736.02,750.0,14756372,NFLX,0.0,750.0,750.0,750.0,593.8859,749.9812658659247,0.0,750.0,750.0,0.0,34.700000000000045,17117106.45,0.8620833224998726,,0.0,0.0,2020,9,3,0,0,0,0.0,0
2020-09-22,756.53,765.61,743.35,750.0,15000488,NFLX,0.0,750.0,750.0,750.0,595.53415,749.98305006917,0.0,750.0,750.0,0.0,22.25999999999999,16630412.0,0.9019913637737899,,0.0,0.0,2020,9,3,1,0,0,0.0,0
2020-09-23,744.23,760.91,726.55,750.0,20818051,NFLX,0.0,750.0,750.0,750.0,597.1565,749.9846643482966,0.0,750.0,750.0,0.0,34.360000000000014,17151539.0,1.2137716038193425,,0.0,0.0,2020,9,3,2,0,0,0.0,0
2020-09-24,755.4,768.18,733.3,750.0,13266900,NFLX,0.0,750.0,750.0,750.0,598.7366999999999,749.9861248865541,0.0,750.0,750.0,0.0,34.879999999999995,16596659.15,0.7993717217479881,,0.0,0.0,2020,9,3,3,0,0,0.0,0
2020-09-25,750.95,763.94,731.32,750.0,11531225,NFLX,0.0,750.0,750.0,750.0,600.29065,749.9874463259299,0.0,750.0,750.0,0.0,32.620000000000005,16224817.25,0.7107152470392232,,0.0,0.0,2020,9,3,4,0,0,0.0,0
2020-09-28,748.14,767.52,747.38,750.0,12657570,NFLX,0.0,750.0,750.0,750.0,601.92365,749.9886419139366,0.0,750.0,750.0,0.0,20.139999999999986,16284057.7,0.7772982774434655,,0.0,0.0,2020,9,3,0,0,0,0.0,0
2020-09-29,743.37,768.7,739.1,750.0,24911845,NFLX,0.0,750.0,750.0,750.0,603.5937,749.9897236364188,0.0,750.0,750.0,0.0,29.600000000000023,16291877.45,1.529096022018015,,0.0,0.0,2020,9,3,1,0,0,0.0,0
2020-09-30,756.58,770.41,745.41,750.0,13490455,NFLX,0.0,750.0,750.0,750.0,605.2782,749.9907023377123,0.0,750.0,750.0,0.0,25.0,15778931.3,0.8549663309580414,,0.0,0.0,2020,9,3,2,0,0,0.0,0
2020-10-01,743.83,755.92,734.33,750.0,24703946,NFLX,0.0,750.0,750.0,750.0,606.9692,749.9915878293588,0.0,750.0,750.0,0.0,21.589999999999918,16555778.9,1.4921645275173372,,0.0,0.0,2020,10,4,3,0,0,0.0,0
2020-10-02,746.58,766.59,733.29,750.0,20807336,NFLX,0.0,750.0,750.0,750.0,608.6351999999999,749.9923889884675,0.0,750.0,750.0,0.0,33.30000000000007,17237542.7,1.2070940946820685,,0.0,0.0,2020,10,4,4,0,0,0.0,0
2020-10-05,746.22,751.64,730.27,750.0,4034780,NFLX,0.0,750.0,750.0,750.0,610.29615,749.9931138467088,0.0,750.0,750.0,0.0,21.370000000000005,16446473.55,0.24532797184354452,,0.0,0.0,2020,10,4,0,0,0,0.0,0
2020-10-06,756.69,761.64,736.37,750.0,10128822,NFLX,0.0,750.0,750.0,750.0,612.02145,749.9937696708317,0.0,750.0,750.0,0.0,25.269999999999982,16285785.25,0.6219425004391483,,0.0,0.0,2020,10,4,1,0,0,0.0,0
2020-10-07,753.11,770.08,738.02,750.0,3749045,NFLX,0.0,750.0,750.0,750.0,613.7328,749.9943630355144,0.0,750.0,750.0,0.0,32.06000000000006,15916410.65,0.23554588295320214,,0.0,0.0,2020,10,4,2,0,0,0.0,0
2020-10-08,755.34,760.74,744.86,750.0,20649325,NFLX,0.0,750.0,750.0,750.0,615.4198,749.994899889275,0.0,750.0,750.0,0.0,15.879999999999995,15761545.55,1.3101078783482625,,0.0,0.0,2020,10,4,3,0,0,0.0,0
2020-10-09,745.51,754.72,736.53,750.0,15423088,NFLX,0.0,750.0,750.0,750.0,617.0844000000001,749.9953856141059,0.0,750.0,750.0,0.0,18.190000000000055,16084216.1,0.9588958457229383,,0.0,0.0,2020,10,4,4,0,0,0.0,0
2020-10-12,752.25,755.49,732.64,750.0,10736085,NFLX,0.0,750.0,750.0,750.0,618.70245,749.9958250794292,0.0,750.0,750.0,0.0,22.850000000000023,15695750.7,0.6840122021051214,,0.0,0.0,2020,10,4,0,0,0,0.0,0
2020-10-13,751.29,767.53,731.57,750.0,3387405,NFLX,0.0,750.0,750.0,750.0,620.2845,749.9962226909122,0.0,750.0,750.0,0.0,35.95999999999992,14827839.65,0.22844899054462056,,0.0,0.0,2020,10,4,1,0,0,0.0,0
2020-10-14,755.99,765.82,733.09,750.0,9805360,NFLX,0.0,750.0,750.0,750.0,621.8476999999999,749.9965824346349,0.0,750.0,750.0,0.0,32.73000000000002,14628131.65,0.6703084327245578,,0.0,0.0,2020,10,4,2,0,0,0.0,0
2020-10-15,757.31,770.33,738.64,750.0,7561786,NFLX,0.0,750.0,750.0,750.0,623.4173000000001,749.9969079170506,0.0,750.0,750.0,0.0,31.690000000000055,14056687.1,0.5379493721532722,,0.0,0.0,2020,10,4,3,0,0,0.0,0
2020-10-16,741.22,755.05,739.29,750.0,7758669,NFLX,0.0,750.0,750.0,750.0,625.06945,749.9972024011411,0.0,750.0,750.0,0.0,15.759999999999991,13258927.65,0.5851656487468653,,0.0,0.0,2020,10,4,4,0,0,0.0,0
2020-10-19,753.13,767.59,742.72,750.0,15924971,NFLX,0.0,750.0,750.0,750.0,626.70465,749.9974688391277,0.0,750.0,750.0,0.0,24.870000000000005,13317357.6,1.1958056153722267,,0.0,0.0,2020,10,4,0,0,0,0.0,0
2020-10-20,741.93,764.43,737.66,750.0,14775840,NFLX,0.0,750.0,750.0,750.0,628.33305,749.997709902068,0.0,750.0,750.0,0.0,26.769999999999982,13306125.2,1.1104540035441723,,0.0,0.0,2020,10,4,1,0,0,0.0,0
2020-10-21,750.88,757.26,739.64,750.0,6101004,NFLX,0.0,750.0,750.0,750.0,629.9516,749.997928006633,0.0,750.0,750.0,0.0,17.620000000000005,12570272.85,0.4853517559087829,,0.0,0.0,2020,10,4,2,0,0,0.0,0
2020-10-22,746.18,758.14,734.0,750.0,8534693,NFLX,0.0,750.0,750.0,750.0,631.6327,749.9981253393346,0.0,750.0,750.0,0.0,24.139999999999986,12333662.5,0.6919836666521401,,0.0,0.0,2020,10,4,3,0,0,0.0,0
2020-10-23,746.52,754.52,729.8,750.0,5932208,NFLX,0.0,750.0,750.0,750.0,633.3656500000001,749.9983038784457,0.0,750.0,750.0,0.0,24.720000000000027,12053711.65,0.49214782734577855,,0.0,0.0,2020,10,4,4,0,0,0.0,0
2020-10-26,747.35,768.33,744.38,750.0,13096694,NFLX,0.0,750.0,750.0,750.0,635.0545,749.9984654138318,0.0,750.0,750.0,0.0,23.950000000000045,12075667.85,1.0845523545929594,,0.0,0.0,2020,10,4,0,0,0,0.0,0
2020-10-27,752.18,764.59,745.35,750.0,23964658,NFLX,0.0,750.0,750.0,750.0,636.74775,749.9986115648954,0.0,750.0,750.0,0.0,19.24000000000001,12028308.5,1.9923547853798396,,0.0,0.0,2020,10,4,1,0,0,0.0,0
2020-10-28,747.01,767.57,731.35,750.0,23589413,NFLX,0.0,750.0,750.0,750.0,638.41275,749.9987437968102,0.0,750.0,750.0,0.0,36.22000000000003,12533256.4,1.8821455691275892,,0.0,0.0,2020,10,4,2,0,0,0.0,0
2020-10-29,754.19,760.43,740.47,750.0,15289446,NFLX,0.0,750.0,750.0,750.0,640.0790499999999,749.9988634352093,0.0,750.0,750.0,0.0,19.959999999999923,12062531.4,1.2675155398973716,,0.0,0.0,2020,10,4,3,0,0,0.0,0
2020-10-30,748.28,764.82,738.33,750.0,13104480,NFLX,0.0,750.0,750.0,750.0,641.7465,749.9989716794751,0.0,750.0,750.0,0.0,26.49000000000001,11677388.6,1.1222098063945565,,0.0,0.0,2020,10,4,4,0,0,0.0,0
2020-11-02,742.23,764.54,734.81,750.0,3956740,NFLX,0.0,750.0,750.0,750.0,643.3735,749.9990696147631,0.0,750.0,750.0,0.0,29.730000000000018,11673486.6,0.3389510037215445,,0.0,0.0,2020,11,4,0,0,0,0.0,0
2020-11-03,755.11,768.4,748.28,750.0,19242334,NFLX,0.0,750.0,750.0,750.0,645.0271,749.999158222881,0.0,750.0,750.0,0.0,20.120000000000005,12129162.2,1.5864520304625822,,0.0,0.0,2020,11,4,1,0,0,0.0,0
2020-11-04,746.14,768.13,737.87,750.0,18503439,NFLX,0.0,750.0,750.0,750.0,646.6787,749.9992383921305,0.0,750.0,750.0,0.0,30.25999999999999,12866881.9,1.438067058033695,,0.0,0.0,2020,11,4,2,0,0,0.0,0
2020-11-05,748.79,757.83,739.78,750.0,21988062,NFLX,0.0,750.0,750.0,750.0,648.354,749.9993109262133,0.0,750.0,750.0,0.0,18.050000000000068,12933818.75,1.7000440801754702,,0.0,0.0,2020,11,4,3,0,0,0.0,0
2020-11-06,753.34,756.45,732.16,750.0,24205976,NFLX,0.0,750.0,750.0,750.0,650.0514,749.9993765522883,0.0,750.0,750.0,0.0,24.290000000000077,13372963.15,1.8100682495337617,,0.0,0.0,2020,11,4,4,0,0,0.0,0
2020-11-09,746.98,762.84,729.44,750.0,22086447,NFLX,0.0,750.0,750.0,750.0,651.765,749.9994359282608,0.0,750.0,750.0,0.0,33.39999999999998,13940481.25,1.5843389194329285,,0.0,0.0,2020,11,4,0,0,0,0.0,0
2020-11-10,742.02,763.88,726.8,750.0,18123296,NFLX,0.0,750.0,750.0,750.0,653.4708999999999,749.9994896493789,0.0,750.0,750.0,0.0,37.08000000000004,14677275.8,1.23478609020892,,0.0,0.0,2020,11,4,1,0,0,0.0,0
2020-11-11,747.73,761.1,729.62,750.0,24387980,NFLX,0.0,750.0,750.0,750.0,655.2004499999999,749.9995382542,0.0,750.0,750.0,0.0,31.480000000000018,15406406.8,1.5829765055924656,,0.0,0.0,2020,11,4,2,0,0,0.0,0
2020-11-12,758.0,762.52,744.63,750.0,33437585,NFLX,0.0,750.0,750.0,750.0,656.8763500000001,749.9995822299906,0.0,750.0,750.0,0.0,17.889999999999986,16700196.75,2.002227009690769,,0.0,0.0,2020,11,4,3,0,0,0.0,0
2020-11-13,752.55,762.41,744.27,750.0,17401161,NFLX,0.0,750.0,750.0,750.0,658.59515,749.9996220176105,0.0,750.0,750.0,0.0,18.139999999999986,17182321.35,1.0127363262240465,,0.0,0.0,2020,11,4,4,0,0,0.0,0
2020-11-16,753.09,759.48,733.7,750.0,24272649,NFLX,0.0,750.0,750.0,750.0,660.3242999999999,749.9996580159333,0.0,750.0,750.0,0.0,25.779999999999973,17599705.25,1.3791508809501227,,0.0,0.0,2020,11,4,0,0,0,0.0,0
2020-11-17,752.38,760.85,746.3,750.0,24993000,NFLX,0.0,750.0,750.0,750.0,662.07495,749.9996905858444,0.0,750.0,750.0,0.0,14.550000000000068,18110563.25,1.3800233407980838,,0.0,0.0,2020,11,4,1,0,0,0.0,0
2020-11-18,744.58,762.36,728.73,750.0,21744798,NFLX,0.0,750.0,750.0,750.0,663.76395,749.9997200538593,0.0,750.0,750.0,0.0,33.629999999999995,18892752.95,1.1509597387711568,,0.0,0.0,2020,11,4,2,0,0,0.0,0
2020-11-19,748.53,764.16,735.23,750.0,3840268,NFLX,0.0,750.0,750.0,750.0,665.44595,749.9997467153966,0.0,750.0,750.0,0.0,28.92999999999995,18658031.7,0.20582385439938986,,0.0,0.0,2020,11,4,3,0,0,0.0,0
2020-11-20,754.52,759.48,735.73,750.0,9129026,NFLX,0.0,750.0,750.0,750.0,667.08295,749.9997708377398,0.0,750.0,750.0,0.0,23.75,18817872.6,0.48512529519410175,,0.0,0.0,2020,11,4,4,0,0,0.0,0
2020-11-23,742.82,758.05,730.89,750.0,8770938,NFLX,0.0,750.0,750.0,750.0,668.7908,749.999792662717,0.0,750.0,750.0,0.0,27.159999999999968,18601584.8,0.47151563129180263,,0.0,0.0,2020,11,4,0,0,0,0.0,0
